Time(S), note, event, xport, maxFrame, session, incoming_capacty, outgoing_window, incoming_bytes, outgoing_bytes, link, linkName, link_is_receiver, max_message_size, remote_max_message_size, current, credit, available, queued, unsettled
7.751, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 16204, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.751, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 32552, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, address_receive: receiver blocked
7.751, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 32552, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.751, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 48900, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, address_receive: receiver blocked
7.751, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 48900, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.751, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 65248, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, address_receive: receiver blocked
7.751, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 65248, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.751, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 81596, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, address_receive: receiver blocked
7.751, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 81596, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.751, ENTER, PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
, address_send: entry
, address_send: something to send. size=65536
, address_send: pending:0 = pn_session_outgoing_bytes()
, address_send: sent:65536 = pn_link_send(size=65536)
, address_send: a->size reduced to: 0
, address_send: unblock receiver: pn_connection_wake()
7.751, EXIT , PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 65536, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
7.751, ENTER, PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.751, ENTER, PN_CONNECTION_WAKE, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
, address_receive: entry
, pending:81596 = pn_delivery_pending()
7.751, EXIT , PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
, address_receive: recv:65536 = pn_link_recv(size:65536)
, address_receive: receiver blocked
7.751, EXIT , PN_CONNECTION_WAKE, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.752, ENTER, PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
, address_send: entry
, address_send: something to send. size=65536
, address_send: pending:0 = pn_session_outgoing_bytes()
, address_send: sent:65536 = pn_link_send(size=65536)
, address_send: a->size reduced to: 0
, address_send: unblock receiver: pn_connection_wake()
7.752, EXIT , PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 65536, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
7.752, ENTER, PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.752, EXIT , PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.752, ENTER, PN_CONNECTION_WAKE, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
, address_receive: entry
, pending:16060 = pn_delivery_pending()
, address_receive: recv:16060 = pn_link_recv(size:16060)
, 0 = pn_delivery_pending()
7.752, EXIT , PN_CONNECTION_WAKE, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.752, ENTER, PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
, address_send: entry
, address_send: something to send. size=16060
, address_send: pending:0 = pn_session_outgoing_bytes()
, address_send: sent:16060 = pn_link_send(size=16060)
, address_send: a->size reduced to: 0
7.752, EXIT , PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 16060, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
7.752, ENTER, PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.752, EXIT , PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.752, ENTER, PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
, address_send: entry
, address_send: sender blocked
7.752, EXIT , PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
7.790, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 16348, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, pending:16348 = pn_delivery_pending()
, address_receive: recv:16348 = pn_link_recv(size:16348)
, 0 = pn_delivery_pending()
, address_receive: unblock sender; pn_connection_wake()
7.790, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 0, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.790, ENTER, PN_CONNECTION_WAKE, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
, address_send: entry
, address_send: something to send. size=16348
, address_send: pending:0 = pn_session_outgoing_bytes()
, address_send: sent:16348 = pn_link_send(size=16348)
, address_send: a->size reduced to: 0
7.790, EXIT , PN_CONNECTION_WAKE, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.790, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 16348, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
7.790, ENTER, PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.790, EXIT , PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
, pending:16348 = pn_delivery_pending()
, address_receive: recv:16348 = pn_link_recv(size:16348)
, 0 = pn_delivery_pending()
7.790, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 0, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.790, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 16348, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, pending:16348 = pn_delivery_pending()
, address_receive: recv:16348 = pn_link_recv(size:16348)
, 0 = pn_delivery_pending()
7.790, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 0, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.791, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 16348, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, pending:16348 = pn_delivery_pending()
, address_receive: recv:16348 = pn_link_recv(size:16348)
, 0 = pn_delivery_pending()
7.791, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 0, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.791, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 16348, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, pending:16348 = pn_delivery_pending()
, address_receive: recv:16348 = pn_link_recv(size:16348)
, 0 = pn_delivery_pending()
7.791, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 0, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.791, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 16348, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, pending:16348 = pn_delivery_pending()
, address_receive: recv:144 = pn_link_recv(size:144)
, address_receive: receiver blocked
7.791, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 16204, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.791, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 32552, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, address_receive: receiver blocked
7.791, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 32552, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.791, ENTER, PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 37240, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
, address_receive: entry
, address_receive: receiver blocked
7.791, EXIT , PN_DELIVERY, xport-1, 16384, sessn-1, 262144, 2147483647, 37240, 0, link-1, my_sender, recvr, 0, 0, dlvry-1, 100, 0, 1, 1
7.791, ENTER, PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
, address_send: entry
, address_send: something to send. size=65536
, address_send: pending:0 = pn_session_outgoing_bytes()
, address_send: sent:65536 = pn_link_send(size=65536)
, address_send: a->size reduced to: 0
, address_send: unblock receiver: pn_connection_wake()
7.791, EXIT , PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 65536, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
7.791, ENTER, PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_CONNECTION_WAKE, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
, address_receive: entry
, pending:37240 = pn_delivery_pending()
, address_receive: recv:37240 = pn_link_recv(size:37240)
, 0 = pn_delivery_pending()
, false = pn_delivery_partial()
, pn_link_advance(a->receiver);
, pn_delivery_update(d; PN_ACCEPTED);
, pn_delivery_settle(d);
, pn_link_flow(a->receiver; 1);
, address_receive: end of message = true; wake = true
7.791, EXIT , PN_CONNECTION_WAKE, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_TRANSPORT, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_CONNECTION_REMOTE_CLOSE, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_CONNECTION_REMOTE_CLOSE, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_TRANSPORT_TAIL_CLOSED, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT_TAIL_CLOSED, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_CONNECTION_LOCAL_CLOSE, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_CONNECTION_LOCAL_CLOSE, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_TRANSPORT, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_TRANSPORT_HEAD_CLOSED, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT_HEAD_CLOSED, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_TRANSPORT_CLOSED, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT_CLOSED, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_LINK_LOCAL_CLOSE, xport-1, 16384, sessn-1, 262144, 2147483647, 0, 0, link-1, my_sender, recvr, 0, 0, , 100, 0, 0, 0
7.791, EXIT , PN_LINK_LOCAL_CLOSE, xport-1, 16384, sessn-1, 262144, 2147483647, 0, 0, link-1, my_sender, recvr, 0, 0, , 100, 0, 0, 0
7.791, ENTER, PN_TRANSPORT, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT, xport-1, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, dlvry-2, 1, 0, 0, 1
, address_send: entry
, address_send: something to send. size=37240
, address_send: pending:0 = pn_session_outgoing_bytes()
, address_send: sent:37240 = pn_link_send(size=37240)
, address_send: a->size reduced to: 0
, address_send: message complete: pn_delivery_settle()
7.791, EXIT , PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 37240, link-2, my_receiver, sendr, 0, 0, , 0, 0, 1, 0
7.791, ENTER, PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, , 0, 0, 0, 0
, address_send: entry
, address_send: sender blocked
7.791, EXIT , PN_LINK_FLOW, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_LINK_REMOTE_CLOSE, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_LINK_REMOTE_CLOSE, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_SESSION_REMOTE_CLOSE, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_SESSION_REMOTE_CLOSE, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_CONNECTION_REMOTE_CLOSE, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_CONNECTION_REMOTE_CLOSE, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_TRANSPORT_TAIL_CLOSED, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT_TAIL_CLOSED, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_LINK_LOCAL_CLOSE, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_LINK_LOCAL_CLOSE, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_SESSION_LOCAL_CLOSE, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_SESSION_LOCAL_CLOSE, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_CONNECTION_LOCAL_CLOSE, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_CONNECTION_LOCAL_CLOSE, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, EXIT , PN_TRANSPORT, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.791, ENTER, PN_LINK_FINAL, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, , 0, 0, 0, 0
7.792, EXIT , PN_LINK_FINAL, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, link-2, my_receiver, sendr, 0, 0, , 0, 0, 0, 0
7.792, ENTER, PN_SESSION_FINAL, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.792, EXIT , PN_SESSION_FINAL, xport-2, 16384, sessn-2, 262144, 2147483647, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.792, ENTER, PN_TRANSPORT_HEAD_CLOSED, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.792, EXIT , PN_TRANSPORT_HEAD_CLOSED, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.792, ENTER, PN_TRANSPORT_CLOSED, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0
7.792, EXIT , PN_TRANSPORT_CLOSED, xport-2, 16384, , 0, 0, 0, 0, , , , 0, 0, , 0, 0, 0, 0

